nuts2_code,year,employment_rate,rd_expenditure_pct_gdp,unemployment_rate,tertiary_education_pct,youth_unemployment_rate,population_density,long_term_unemployment_share,female_employment_rate
HU32,2021,74.6,0.96,7.949999999999999,20.1,25.5,82.6,3.6999999999999997,69.0
HU32,2022,76.5,,9.566666666666666,20.8,20.1,81.2,3.266666666666667,71.0
HU32,2023,78.1,,7.925,21.6,18.2,80.5,3.9,72.2
HU33,1990,,,,,,76.3,,
HU33,1991,,,,,,76.1,,
HU33,1992,,,,,,75.9,,
HU33,1993,,,,,,75.6,,
HU33,1994,,,,,,75.4,,
HU33,1995,,,,,,75.2,,
HU33,1996,,,,,,74.7,,
HU33,1997,,,,,,74.3,,
HU33,1998,,,,,,73.9,,
HU33,1999,59.6,,6.733333333333334,,11.600000000000001,73.5,3.033333333333333,50.5
HU33,2000,60.9,0.59,5.866666666666667,10.3,7.75,75.5,2.466666666666667,52.3
HU33,2001,60.5,0.6,6.566666666666666,10.4,10.9,75.1,2.466666666666667,53.1
HU33,2002,59.4,0.7,6.7,10.6,11.75,74.7,2.6,51.7
HU33,2003,58.5,0.72,7.766666666666667,11.3,12.350000000000001,74.4,3.033333333333333,51.0
HU33,2004,58.6,0.59,7.566666666666666,12.9,15.7,74.0,3.4333333333333336,51.2
HU33,2005,59.0,0.7,8.0,13.7,20.2,73.7,4.3,52.0
HU33,2006,59.2,0.76,8.625,13.9,19.299999999999997,73.3,4.466666666666667,52.0
HU33,2007,59.8,0.83,8.75,15.5,18.450000000000003,73.0,4.966666666666666,53.0
HU33,2008,59.2,0.75,9.525,16.6,20.049999999999997,72.5,5.633333333333333,52.2
HU33,2009,58.0,0.97,11.25,17.5,32.800000000000004,72.1,6.033333333333334,51.4
HU33,2010,59.2,0.98,10.95,17.4,25.15,71.6,6.833333333333333,53.6
HU33,2011,59.2,1.02,11.5,17.0,31.833333333333332,71.1,6.6000000000000005,53.4
HU33,2012,60.6,1.04,11.1,18.4,27.049999999999997,70.5,5.8999999999999995,54.8
HU33,2013,61.2,1.17,12.149999999999999,18.2,27.65,70.0,5.925000000000001,55.7
HU33,2014,64.6,1.11,9.65,18.9,22.9,70.4,5.166666666666667,58.9
HU33,2015,67.0,1.59,9.3,18.8,28.866666666666664,70.0,5.233333333333333,60.6
HU33,2016,70.7,0.93,7.966666666666666,20.0,20.733333333333334,69.4,3.4333333333333336,63.9
HU33,2017,72.5,1.06,4.699999999999999,19.6,10.3,68.9,2.4666666666666663,65.4
HU33,2018,74.3,1.16,5.0,20.8,8.8,68.5,1.1,66.7
HU33,2019,75.3,1.27,5.3999999999999995,21.5,13.25,68.1,2.033333333333333,67.6
HU33,2020,74.6,1.22,6.733333333333333,21.6,11.8,68.1,2.1999999999999997,66.1
HU33,2021,78.6,1.37,6.766666666666667,22.1,12.95,67.7,2.433333333333333,73.3
HU33,2022,78.9,,6.866666666666667,22.8,11.0,66.6,2.6333333333333333,73.8
HU33,2023,78.7,,8.1,22.2,12.6,66.0,3.466666666666667,73.8
IE01,1999,66.3,,7.5,,11.299999999999999,,3.6666666666666665,52.4
IE01,2000,67.5,,6.266666666666667,15.9,11.033333333333331,,3.3,54.2
IE01,2001,68.9,,5.033333333333333,18.4,10.5,,2.65,55.6
IE01,2002,68.8,0.79,5.225,19.6,11.199999999999998,,2.4,56.7
IE01,2003,68.9,0.98,5.225,21.7,11.433333333333332,,2.3666666666666667,57.6
IE01,2004,70.1,1.17,4.5,23.4,11.033333333333333,,2.45,58.7
IE01,2005,71.6,1.4,4.35,23.7,9.466666666666667,,1.8666666666666665,60.0
IE01,2006,72.0,1.24,4.625,26.4,11.0,,1.8666666666666665,60.3
IE01,2007,73.7,1.17,4.925,28.2,10.333333333333334,,1.7,63.2
IE01,2008,71.8,1.28,7.82,30.9,15.725,,2.1999999999999997,63.2
IE01,2009,65.7,1.58,14.3,32.3,27.425,,4.05,60.5
IE01,2010,63.3,1.64,15.52,34.5,30.875,,7.340000000000001,59.0
IE01,2011,62.1,1.61,16.86,34.4,33.625,,10.040000000000001,58.1
IE01,2013,,1.74,,,,,,
IE01,2015,,1.87,,,,,,
IE02,1999,68.9,,5.4,,9.5,,3.0,56.8
IE02,2000,70.9,,3.9,24.1,6.933333333333334,,1.9000000000000001,58.6
IE02,2001,71.4,,3.5,25.8,6.933333333333334,,1.4000000000000001,59.5
IE02,2002,71.4,1.12,3.925,27.1,8.566666666666666,,1.4333333333333336,60.8
IE02,2003,71.0,1.16,4.3,28.4,9.233333333333333,,1.8333333333333333,60.4
IE02,2004,71.4,1.18,4.625,29.8,10.366666666666665,,1.9333333333333333,61.0
IE02,2005,73.0,1.15,4.525,31.7,9.45,,1.5499999999999998,63.2
IE02,2006,73.9,1.19,4.68,33.7,8.95,,1.5,64.3
IE02,2007,75.6,1.25,5.32,36.4,9.875,,1.575,66.7
IE02,2008,74.1,1.41,7.08,37.7,13.975000000000001,,1.975,66.2
IE02,2009,68.8,1.61,13.16,38.8,25.15,,3.875,63.7
IE02,2010,66.3,1.58,15.580000000000002,40.2,28.825,,7.68,61.9
IE02,2011,65.4,1.54,16.54,40.9,30.1,,9.7,61.0
IE02,2013,,1.49,,,,,,
IE02,2015,,1.1,,,,,,
IE04,2012,62.8,,17.720000000000002,36.7,33.1,32.3,9.8,59.2
IE04,2013,66.3,,14.34,38.6,27.15,32.3,8.35,60.8
IE04,2014,67.6,,12.15,38.4,26.325,33.4,6.7,62.1
IE04,2015,69.6,,10.55,39.2,24.150000000000002,33.5,5.925,63.8
IE04,2016,70.5,,8.85,39.9,17.866666666666667,33.8,4.65,65.1
IE04,2017,72.9,,6.55,41.5,12.65,34.1,3.425,67.4
IE04,2018,73.2,,6.074999999999999,41.2,18.099999999999998,34.5,3.3000000000000003,68.4
IE04,2019,74.1,1.59,5.125,42.5,12.2,35.0,1.8,68.0
IE04,2020,72.4,,4.933333333333334,46.4,16.0,35.0,1.3,66.4
IE04,2021,74.8,1.73,4.833333333333333,48.7,12.8,35.3,1.3,69.1
IE04,2022,77.8,,3.966666666666667,49.6,10.0,,1.2,72.1
IE04,2023,78.7,,3.633333333333333,52.0,,37.6,1.2,73.9
IE05,2010,,,,,,52.4,,
IE05,2011,,,,,,52.6,,
IE05,2012,64.4,,18.1,37.3,33.75,52.9,10.850000000000001,59.8
IE05,2013,66.3,,15.559999999999999,39.1,28.225,53.1,9.32,61.3
IE05,2014,67.3,,13.36,38.9,25.8,53.3,7.975,61.8
IE05,2015,69.5,,11.540000000000001,40.3,23.475,53.5,6.925,63.3
IE05,2016,71.4,,9.120000000000001,40.9,17.625,53.9,5.3,65.2
IE05,2017,72.5,,7.8,42.6,15.075,54.4,3.7,66.1
IE05,2018,72.3,,6.775,42.5,16.15,54.9,2.7750000000000004,65.8
IE05,2019,72.9,0.72,6.35,43.2,13.3,55.6,2.9333333333333336,66.7
IE05,2020,72.1,,6.375,45.6,14.45,55.6,1.75,66.3
IE05,2021,72.9,0.8,7.225,49.4,14.600000000000001,56.1,1.9333333333333333,67.7
IE05,2022,77.0,,5.025,50.5,9.8,,1.4500000000000002,71.6
IE05,2023,77.9,,5.15,50.4,9.15,59.8,1.1,73.2
IE06,2012,65.1,,16.9,44.6,30.65,153.1,10.5,60.8
IE06,2013,66.6,,15.2,46.4,27.55,154.2,9.375,61.4
IE06,2014,68.8,,12.440000000000001,47.9,23.9,157.9,8.075,62.8
IE06,2015,70.3,,10.540000000000001,49.2,19.700000000000003,160.4,6.15,64.1
IE06,2016,71.7,,9.8,49.6,18.1,162.7,5.25,65.7
IE06,2017,73.3,,7.9,50.7,17.725,164.7,3.875,67.5
IE06,2018,75.6,,6.775,51.7,15.625,167.1,2.4,69.5
IE06,2019,76.9,1.45,5.625,51.5,16.666666666666668,169.8,1.725,70.8
IE06,2020,74.5,,6.5,53.9,14.233333333333334,169.8,1.45,68.4
IE06,2021,76.2,1.3,7.925000000000001,56.5,18.766666666666666,171.7,1.8,71.6
IE06,2022,79.2,,6.15,57.0,13.433333333333332,,1.2666666666666666,73.4
IE06,2023,80.0,,5.75,58.0,14.633333333333333,182.9,1.3,75.1
IS00,1990,,,,,,2.5,,
IS00,1991,,,,,,2.6,,
IS00,1992,,,,,,2.6,,
IS00,1993,,,,,,2.6,,
IS00,1994,,,,,,2.7,,
IS00,1995,,1.51,,,,2.7,,
IS00,1996,,,,,,2.7,,
IS00,1997,,1.8,,,,2.7,,
IS00,1998,,1.95,,,,2.7,,
IS00,1999,88.1,2.24,2.55,,4.3,2.8,,82.8
IS00,2000,89.4,2.57,2.45,23.8,4.800000000000001,2.8,,84.6
IS00,2001,88.6,2.84,2.4,23.8,5.65,2.8,,83.8
IS00,2002,87.8,2.82,3.1999999999999997,25.6,7.4,2.9,,83.8
IS00,2003,86.0,2.71,4.366666666666666,28.8,12.6,2.9,,82.4
IS00,2004,84.9,,4.3999999999999995,29.1,11.433333333333332,2.9,,80.9
IS00,2005,85.5,2.68,2.325,30.5,7.6,3.0,,81.2
IS00,2006,86.3,2.85,3.05,29.5,8.566666666666668,3.0,,81.8
IS00,2007,86.7,2.53,2.5,30.4,7.55,3.1,,81.4
IS00,2008,85.3,2.46,2.7249999999999996,31.3,8.95,3.2,,80.4
IS00,2009,80.6,2.6,6.95,32.8,15.0,3.2,0.4,77.8
IS00,2010,80.4,,7.3,32.5,15.0,3.2,1.4333333333333333,77.6
IS00,2011,80.6,2.4,6.95,33.9,13.799999999999999,3.2,1.9000000000000001,77.9
IS00,2012,81.8,,6.0,35.2,12.766666666666666,3.2,1.7,79.1
IS00,2013,82.8,1.69,5.425000000000001,36.1,9.9,3.2,1.25,79.5
IS00,2014,84.9,1.94,4.975,37.3,9.366666666666667,3.3,0.6,81.7
IS00,2015,86.5,2.18,4.05,39.0,8.4,3.3,0.5,83.3
IS00,2016,87.8,2.11,3.075,40.5,6.3,3.3,,84.4
IS00,2017,87.6,2.08,2.85,42.5,7.7,3.4,0.3,84.5
IS00,2018,86.5,2.0,2.85,43.8,7.05,3.5,0.3,83.2
IS00,2019,85.9,2.34,3.7,45.2,8.466666666666667,3.6,,83.0
IS00,2020,82.3,2.49,5.775,43.7,9.933333333333332,3.6,0.5,79.2
IS00,2021,81.4,2.78,6.525,42.6,11.6,3.6,1.3,77.5
IS00,2022,84.8,2.59,4.2,42.9,8.5,3.8,0.5,82.1
IS00,2023,85.3,2.53,3.925,44.0,9.033333333333333,3.8,0.3,82.1
LI00,1990,,,,,,181.9,,
LI00,1991,,,,,,184.9,,
LI00,1992,,,,,,187.5,,
LI00,1993,,,,,,190.4,,
LI00,1994,,,,,,192.8,,
LI00,1995,,,,,,194.8,,
LI00,1996,,,,,,196.4,,
LI00,1997,,,,,,197.7,,
LI00,1998,,,,,,200.4,,
LI00,1999,,,,,,203.9,,
LI00,2000,,,,,,206.6,,
LI00,2001,,,,,,210.1,,
LI00,2002,,,,,,215.6,,
LI00,2003,,,,,,218.0,,
LI00,2004,,,,,,220.4,,
LI00,2005,,,,,,222.3,,
LI00,2006,,,,,,224.2,,
LI00,2007,,,,,,225.6,,
LI00,2008,,,,,,227.1,,
LI00,2009,,,,,,228.8,,
LI00,2010,,,,,,230.6,,
LI00,2011,,,,,,232.5,,
LI00,2012,,,,,,234.7,,
LI00,2013,,,,,,236.8,,
LI00,2014,,,,,,235.7,,
LI00,2015,,,,,,237.3,,
LI00,2016,,,,,,238.7,,
LI00,2017,,,,,,240.3,,
LI00,2018,,,,,,242.1,,
LI00,2019,,,,,,244.1,,
LI00,2020,,,,,,244.1,,
LI00,2021,,,,,,246.2,,
LI00,2022,,,,,,250.0,,
LI00,2023,,,,,,252.2,,
LT00,1999,68.6,,14.4,,25.1,,5.425,65.5
LT00,2000,66.1,,17.275,42.4,28.375,,8.85,64.4
LT00,2001,64.9,,16.725,22.2,31.525000000000002,,9.4,63.3
LT00,2002,68.0,,13.05,21.9,21.8,,7.3500000000000005,64.0
LT00,2003,70.7,,13.675,23.2,29.900000000000002,,5.725,67.2
LT00,2004,69.6,,10.8,25.6,20.75,,5.575,65.3
LT00,2005,70.7,,9.075,26.5,16.5,,4.9,66.6
LT00,2006,71.3,,6.4,26.1,9.85,,3.8333333333333335,68.0
LT00,2007,72.7,,4.65,28.2,8.3,,1.5499999999999998,69.1
LT00,2008,72.0,,6.975,30.2,12.15,,1.35,68.7
LT00,2009,67.0,,16.475,30.8,35.43333333333333,,4.2,67.2
LT00,2010,64.3,,21.675,32.4,37.85,,9.175,65.0
LT00,2011,66.9,,19.75,33.5,33.575,,10.45,66.6
LT00,2012,68.5,,17.525,34.1,28.1,,8.9,67.9
LT01,2000,,,,,,91.3,,
LT01,2001,,,,,,89.7,,
LT01,2002,,,,,,89.3,,
LT01,2003,,,,,,89.4,,
LT01,2004,,,,,,89.1,,
LT01,2005,,,,,,88.6,,
LT01,2006,,,,,,88.0,,
LT01,2007,,,,,,87.8,,
LT01,2008,,,,,,87.7,,
LT01,2009,,,,,,87.6,,
LT01,2010,,,,,,86.8,,
LT01,2011,,,,,,85.8,,
LT01,2012,,,,,,85.5,,
LT01,2013,73.7,,15.425,45.8,14.8,85.5,9.15,73.7
LT01,2014,76.2,,13.6,47.3,14.7,85.5,6.4,76.0
LT01,2015,77.0,1.6,12.075,50.5,10.3,85.6,6.725,76.3
LT01,2016,80.1,1.17,10.825,52.4,9.4,85.5,6.0,78.8
LT01,2017,81.1,1.15,8.275,53.3,7.55,85.5,2.0,81.6
LT01,2018,83.1,1.28,8.25,54.7,5.6,85.8,1.5333333333333332,82.5
LT01,2019,83.9,1.44,7.025,55.9,8.25,86.6,2.05,83.4
LT01,2020,82.1,1.76,11.575,58.6,16.15,86.6,1.9000000000000001,83.1
LT01,2021,83.6,1.66,7.975,60.6,11.45,87.6,1.7333333333333334,83.5
LT01,2022,84.4,,7.325,62.1,10.899999999999999,,1.8666666666666665,85.0
LT01,2023,83.2,,5.166666666666667,62.0,9.05,91.1,1.7,83.1
LT02,2000,,,,,,49.6,,
LT02,2001,,,,,,49.3,,
LT02,2002,,,,,,48.8,,
LT02,2003,,,,,,48.3,,
LT02,2004,,,,,,47.6,,
LT02,2005,,,,,,46.7,,
LT02,2006,,,,,,45.8,,
LT02,2007,,,,,,45.1,,
LT02,2008,,,,,,44.5,,
LT02,2009,,,,,,43.9,,
LT02,2010,,,,,,42.8,,
LT02,2011,,,,,,41.7,,
LT02,2012,,,,,,41.0,,
LT02,2013,68.3,,16.35,31.0,28.9,40.4,6.625,66.5
LT02,2014,70.1,,15.0,32.6,24.9,39.9,6.475,68.5
LT02,2015,71.9,0.66,13.024999999999999,34.1,20.974999999999998,39.4,5.7749999999999995,70.5
LT02,2016,73.2,0.62,11.975,34.6,16.525,38.8,4.775,72.3
LT02,2017,73.8,0.73,10.675,34.7,17.150000000000002,38.0,4.199999999999999,72.8
LT02,2018,75.6,0.69,9.0,36.0,14.375,37.5,3.2,74.1
LT02,2019,75.8,0.66,9.6,37.6,13.1,37.2,2.925,74.9
LT02,2020,74.3,0.67,11.95,37.8,20.875,37.2,3.825,72.7
LT02,2021,74.7,0.7,9.9,38.5,16.275,37.0,3.675,73.6
LT02,2022,76.6,,8.799999999999999,39.7,12.333333333333334,,3.325,75.8
LT02,2023,76.4,,10.225,39.4,16.175,37.8,3.7249999999999996,75.4
LU00,1990,,,,,,147.7,,
LU00,1991,,,,,,149.7,,
LU00,1992,,,,,,151.7,,
LU00,1993,,,,,,153.7,,
LU00,1994,,,,,,155.8,,
LU00,1995,,,,,,158.0,,
LU00,1996,,,,,,160.2,,
LU00,1997,,,,,,162.2,,
LU00,1998,,,,,,164.2,,
LU00,1999,66.0,,2.766666666666667,,6.9,166.5,1.25,52.0
LU00,2000,67.5,1.58,2.6333333333333333,18.3,7.9,168.7,0.75,53.8
LU00,2001,67.6,,1.775,18.1,7.25,170.7,0.7,54.4
LU00,2002,68.4,,2.5999999999999996,18.6,9.4,172.5,1.2,55.4
LU00,2003,67.2,1.62,3.825,14.3,11.366666666666667,174.6,0.9333333333333332,55.1
LU00,2004,67.7,1.59,5.1,23.7,16.666666666666668,177.1,1.2666666666666668,56.2
LU00,2005,69.0,1.56,4.55,26.5,14.166666666666666,179.9,1.225,58.4
LU00,2006,69.1,1.65,4.7,24.0,16.766666666666666,182.8,1.5999999999999999,59.4
LU00,2007,69.6,1.57,4.125,26.5,15.333333333333334,185.6,1.3666666666666665,61.0
LU00,2008,68.8,1.55,5.025,27.7,18.599999999999998,189.0,1.75,60.1
LU00,2009,70.4,1.59,5.425,34.8,18.075,192.5,1.25,61.5
LU00,2010,70.7,1.42,4.575,35.5,15.166666666666666,196.0,1.325,62.0
LU00,2011,70.1,1.42,5.300000000000001,37.0,18.133333333333333,200.4,1.5,61.9
LU00,2012,71.4,1.21,5.575,39.1,19.333333333333332,205.3,1.8,64.1
LU00,2013,71.1,1.23,6.475,40.7,15.966666666666667,210.1,2.075,63.9
LU00,2014,72.1,1.22,6.574999999999999,45.9,22.366666666666664,215.1,1.725,65.5
LU00,2015,70.9,1.25,7.4799999999999995,41.1,17.866666666666667,220.3,2.05,65.0
LU00,2016,70.7,1.27,6.9799999999999995,42.6,20.0,225.1,2.62,65.1
LU00,2017,71.5,1.24,5.92,39.9,16.633333333333333,230.6,2.4,67.5
LU00,2018,72.1,1.17,6.38,44.1,15.533333333333331,235.1,1.5499999999999998,68.0
LU00,2019,72.8,1.18,6.9,47.0,18.5,239.8,2.04,68.1
LU00,2020,72.1,1.1,8.76,47.1,24.933333333333334,239.8,1.975,68.5
LU00,2021,74.1,1.04,6.42,50.5,16.65,243.8,1.975,70.3
LU00,2022,74.8,1.05,5.199999999999999,52.3,19.433333333333334,252.6,1.425,71.5
LU00,2023,74.8,1.03,5.825,51.9,24.65,257.7,1.5499999999999998,71.4
LV00,1990,,,,,,42.8,,
LV00,1991,,,,,,42.6,,
LV00,1992,,,,,,42.0,,
LV00,1993,,,,,,41.2,,
LV00,1994,,,,,,40.5,,
LV00,1995,,0.45,,,,39.9,,
LV00,1996,,0.41,,,,39.4,,
LV00,1997,,0.38,,,,39.1,,
LV00,1998,,0.39,,,,38.7,,
LV00,1999,64.5,0.36,13.274999999999999,,24.633333333333336,38.4,7.35,58.7
LV00,2000,63.4,0.45,14.375,18.2,23.766666666666666,38.0,8.575,58.7
LV00,2001,64.5,0.41,16.599999999999998,17.8,25.900000000000002,37.5,10.0,61.0
LV00,2002,66.3,0.42,14.25,18.9,27.433333333333334,37.1,7.5,62.6
LV00,2003,67.4,0.38,12.775,17.9,22.466666666666665,36.7,7.466666666666666,63.4
LV00,2004,67.4,0.42,11.675,19.8,23.233333333333334,36.3,5.966666666666666,62.2
LV00,2005,69.1,0.55,10.35,20.3,17.3,35.9,4.4,64.5
LV00,2006,73.2,0.68,7.975,20.9,15.633333333333333,35.6,3.3333333333333335,68.4
LV00,2007,75.2,0.58,6.55,22.2,11.966666666666667,35.3,1.7,70.3
LV00,2008,75.4,0.61,8.575,24.8,13.575,35.0,2.1,71.9
LV00,2009,66.6,0.46,18.85,25.8,33.1,34.4,5.275,66.5
LV00,2010,64.3,0.62,21.0,26.9,34.875,33.7,9.8,64.5
LV00,2011,66.3,0.74,17.674999999999997,27.7,29.325,33.1,9.725000000000001,65.3
LV00,2012,68.1,0.69,16.400000000000002,29.2,28.275,32.7,8.525,66.4
LV00,2013,69.7,0.64,14.0,31.0,25.125,32.4,7.0,67.7
LV00,2014,70.7,0.71,13.025,30.2,20.675,32.0,5.675,68.5
LV00,2015,72.5,0.64,11.875,31.6,17.05,31.8,5.7,70.5
LV00,2016,73.2,0.45,11.45,33.4,18.85,31.0,5.025,71.8
LV00,2017,74.8,0.53,10.4,33.9,18.75,30.7,4.075,72.7
LV00,2018,76.8,0.66,9.025,33.9,13.6,30.4,3.975,74.8
LV00,2019,77.4,0.66,7.675,35.7,14.299999999999999,30.2,2.925,75.5
LV00,2020,77.0,0.76,10.1,37.8,17.966666666666665,30.2,2.925,75.2
LV00,2021,75.3,0.74,8.9,39.0,17.599999999999998,30.0,3.025,72.9
LV00,2022,77.0,0.81,8.45,39.5,18.099999999999998,29.7,2.55,75.5
LV00,2023,77.5,0.83,7.75,39.2,15.0,30.2,2.25,76.0
ME00,2000,,,,,,44.4,,
ME00,2001,,,,,,44.6,,
ME00,2002,,,,,,44.8,,
ME00,2003,,,,,,44.9,,
ME00,2004,,,,,,45.0,,
ME00,2005,,,,,,45.1,,
ME00,2006,,,,,,45.2,,
ME00,2007,,,,,,45.3,,
ME00,2008,,,,,,45.5,,
ME00,2009,,,,,,45.7,,
ME00,2010,,,,,,44.8,,
ME00,2011,50.7,0.31,20.925,19.5,36.6,44.9,16.9,44.4
ME00,2012,52.0,,21.799999999999997,20.9,42.900000000000006,44.9,17.65,46.2
ME00,2013,52.7,0.37,22.825,21.8,43.275,45.0,19.175,47.5
ME00,2014,55.6,0.36,19.975,24.0,36.4,45.0,15.775,49.7
ME00,2015,56.7,0.37,18.875,23.5,36.25,45.0,14.825,51.6
ME00,2016,57.1,0.32,18.450000000000003,25.3,40.800000000000004,45.7,14.075,51.3
ME00,2017,58.2,0.35,16.675,24.8,31.799999999999997,45.7,13.1,51.4
ME00,2018,59.8,0.5,15.575,24.0,30.7,45.7,12.075,52.9
ME00,2019,60.8,0.36,16.975,25.8,25.1,45.7,14.0,54.2
ME00,2020,55.2,,20.7,25.6,37.233333333333334,45.7,16.375,48.8
ME00,2021,,,,,,45.6,,
ME00,2022,,,,,,45.3,,
ME00,2023,,,,,,45.6,,
MK00,1994,,,,,,78.1,,
MK00,1995,,,,,,78.9,,
MK00,1996,,,,,,79.6,,
MK00,1997,,,,,,80.2,,
MK00,1998,,,,,,80.6,,
MK00,1999,,,,,,81.0,,
MK00,2000,,,,,,81.3,,
MK00,2001,,,,,,81.2,,
MK00,2002,,,,,,81.1,,
MK00,2003,,,,,,81.4,,
MK00,2004,,,,,,81.6,,
MK00,2005,,,,,,81.8,,
MK00,2006,43.9,,33.975,13.1,61.625,81.9,28.15,34.0
MK00,2007,45.0,,33.325,14.2,57.55,82.0,28.025,35.8
MK00,2008,46.3,,32.375,13.4,58.825,82.2,27.15,36.2
MK00,2009,47.9,,31.1,14.8,56.975,82.3,25.0,37.1
MK00,2010,48.1,,31.225,15.6,54.275000000000006,82.5,25.775000000000002,37.5
MK00,2011,48.4,,30.9,17.6,58.224999999999994,82.6,25.325,38.8
MK00,2012,48.2,,30.674999999999997,17.9,57.025,82.7,25.15,38.7
MK00,2013,50.3,,28.875,17.2,54.3,82.8,23.65,40.7
MK00,2014,51.3,,27.75,17.6,55.375,83.0,23.0,40.8
MK00,2015,51.9,0.44,25.925,18.8,47.45,83.1,21.15,42.1
MK00,2016,53.3,0.44,24.0,20.7,49.65,83.2,19.375,42.5
MK00,2017,54.8,0.35,22.55,20.7,49.475,83.3,17.625,43.7
MK00,2018,56.1,0.36,20.85,20.3,48.225,83.4,15.55,45.2
MK00,2019,59.2,0.37,17.9,21.3,35.625,83.4,12.65,48.4
MK00,2020,59.1,0.37,16.924999999999997,23.2,38.225,83.4,13.0,49.0
MK00,2021,,,,,,83.2,,
MK00,2022,,0.37,,,,73.7,,
MT00,1990,,,,,,1122.2,,
MT00,1991,,,,,,1133.5,,
MT00,1992,,,,,,1144.7,,
MT00,1993,,,,,,1155.6,,
MT00,1994,,,,,,1165.9,,
MT00,1995,,,,,,1173.8,,
MT00,1996,,,,,,1180.9,,
MT00,1997,,,,,,1189.0,,
MT00,1998,,,,,,1196.2,,
MT00,1999,,,,,,1202.1,,
MT00,2000,57.5,,6.75,5.4,12.25,1208.4,3.8,33.5
MT00,2001,57.6,,7.8,9.5,17.933333333333334,1245.4,3.2,32.7
MT00,2002,58.2,0.25,7.45,8.8,15.75,1254.7,3.0,34.9
MT00,2003,57.8,0.24,7.633333333333333,9.2,17.75,1263.0,2.95,34.3
MT00,2004,57.3,0.49,7.366666666666666,11.2,21.0,1271.5,4.15,33.2
MT00,2005,57.4,0.53,5.75,11.5,16.633333333333336,1279.6,3.3000000000000003,34.8
MT00,2006,57.9,0.58,5.65,11.9,15.566666666666668,1284.3,2.6666666666666665,35.7
MT00,2007,58.6,0.55,5.525,12.4,14.133333333333333,1288.8,3.4,37.7
MT00,2008,59.2,0.52,4.925,13.3,12.466666666666667,1295.5,2.533333333333333,39.4
MT00,2009,59.0,0.51,6.0,13.9,15.6,1305.3,2.9666666666666663,40.0
MT00,2010,60.1,0.58,5.95,14.9,15.199999999999998,1311.7,4.366666666666666,41.6
MT00,2011,61.6,0.65,5.65,16.2,15.533333333333333,1317.3,4.133333333333333,43.8
MT00,2012,63.9,0.79,5.525,17.8,14.225000000000001,1329.2,4.133333333333333,48.0
MT00,2013,66.2,0.73,5.55,19.6,13.825,1348.0,3.0999999999999996,51.7
MT00,2014,67.9,0.68,5.3,21.2,14.866666666666665,1375.2,2.675,54.3
MT00,2015,69.0,0.7,5.0,21.6,15.033333333333331,1408.4,2.45,55.3
MT00,2016,71.1,0.54,4.425,22.1,13.200000000000001,1450.2,2.2,58.0
MT00,2017,73.0,0.53,3.9,23.9,13.4,1495.2,2.4,60.6
MT00,2018,74.9,0.55,3.925,26.9,12.433333333333332,1548.3,1.875,63.2
MT00,2019,75.6,0.55,4.074999999999999,29.7,13.5,1595.1,1.2666666666666666,63.9
MT00,2020,76.0,0.6,4.9,30.8,13.15,1610.4,1.3,66.0
MT00,2021,77.8,0.67,3.8,32.1,13.233333333333334,1646.4,1.3,68.4
MT00,2022,80.1,0.58,3.525,31.8,12.866666666666667,1692.7,1.2,72.9
MT00,2023,81.3,0.61,3.5999999999999996,33.2,14.166666666666666,1766.0,1.25,73.6
NL11,1990,,,,,,236.3,,
NL11,1991,,,,,,236.5,,
NL11,1992,,,,,,236.6,,
NL11,1993,,,,,,236.9,,
NL11,1994,,,,,,237.4,,
NL11,1995,,,,,,238.1,,
NL11,1996,,,,,,238.1,,
NL11,1997,,,,,,238.4,,
NL11,1998,,,,,,238.8,,
NL11,1999,69.2,,6.65,,13.799999999999999,239.8,3.5666666666666664,57.6
NL11,2000,69.8,,4.875,26.0,11.700000000000001,241.2,3.25,62.0
NL11,2001,72.9,1.49,3.975,23.8,8.9,242.9,1.9,63.9
NL11,2002,74.1,1.57,3.7,24.2,9.0,244.3,2.25,64.8
NL11,2003,70.3,1.87,4.625,26.6,7.2,245.6,1.7666666666666666,62.1
NL11,2004,70.8,,6.05,28.5,8.833333333333334,246.0,2.3000000000000003,62.6
NL11,2005,68.2,1.8,8.675,27.3,15.266666666666666,246.0,4.15,61.2
NL11,2006,68.6,,7.425,29.3,14.299999999999999,245.7,3.075,62.0
NL11,2007,70.6,1.55,7.4,28.4,16.675,245.8,2.725,63.6
NL11,2008,71.5,,5.95,27.5,14.433333333333332,245.9,2.6666666666666665,64.7
NL11,2009,71.1,1.95,6.775,28.4,16.233333333333334,246.6,2.466666666666667,65.7
NL11,2010,73.1,,6.5,33.8,14.133333333333333,247.7,2.1666666666666665,69.2
NL11,2011,72.9,1.87,7.075,33.1,13.366666666666667,248.6,2.575,67.2
NL11,2012,73.3,1.81,7.25,33.2,15.433333333333332,250.0,3.1333333333333333,67.6
NL11,2013,72.3,,8.425,33.1,15.200000000000001,250.4,3.4,68.8
NL11,2014,70.6,,9.175,31.6,16.866666666666667,251.0,3.45,67.3
NL11,2015,71.9,,9.45,33.7,14.4,251.2,4.125,68.0
NL11,2016,71.5,,8.825,36.3,15.666666666666666,247.3,3.55,67.5
NL11,2017,71.4,,7.9,36.0,13.433333333333332,247.1,3.3000000000000003,67.6
NL11,2018,73.8,,5.975,36.2,11.9,247.2,2.466666666666667,70.8
NL11,2019,74.3,,5.525,37.9,11.4,247.9,1.7000000000000002,72.0
